UserId,Gender,DateOfBirth,PremiumPupil
1642,2,,
3595,0,,
1861,1,2008-07-01 00:00:00.000,0.0
3031,1,2008-07-01 00:00:00.000,1.0
1843,0,,
3054,2,2008-02-01 00:00:00.000,1.0
2324,2,2008-07-01 00:00:00.000,0.0
1270,2,2008-05-01 00:00:00.000,1.0
2572,0,,
5678,2,2007-09-01 00:00:00.000,1.0
3418,0,,
2642,1,2008-03-01 00:00:00.000,0.0
2035,2,2007-10-01 00:00:00.000,0.0
412,0,,
1879,2,2008-08-01 00:00:00.000,0.0
5900,1,2008-02-01 00:00:00.000,0.0
5922,1,2007-10-01 00:00:00.000,0.0
998,1,,
3609,0,,
4887,2,,
1308,2,2007-11-01 00:00:00.000,0.0
1862,0,,
3885,0,,
2049,0,,
2301,1,2008-07-01 00:00:00.000,0.0
5738,0,,
914,0,2008-03-01 00:00:00.000,
5610,1,,
5142,2,2008-07-01 00:00:00.000,0.0
5119,0,,
3351,1,2008-08-01 00:00:00.000,0.0
5836,1,2008-04-01 00:00:00.000,0.0
2330,0,,
1114,0,,
3475,1,,
5881,1,,
539,1,2007-12-01 00:00:00.000,0.0
3613,2,2008-01-01 00:00:00.000,1.0
421,2,2008-07-01 00:00:00.000,0.0
1857,1,2007-10-01 00:00:00.000,0.0
2449,2,2008-01-01 00:00:00.000,0.0
5372,0,,
4511,2,2007-09-01 00:00:00.000,0.0
1187,1,2008-08-01 00:00:00.000,0.0
408,2,,
1132,2,2008-05-01 00:00:00.000,0.0
3836,1,2008-05-01 00:00:00.000,0.0
5234,0,,
774,2,2008-04-01 00:00:00.000,0.0
3030,2,2008-01-01 00:00:00.000,0.0
2658,1,,
2022,1,2007-10-01 00:00:00.000,0.0
3068,1,2008-01-01 00:00:00.000,0.0
4328,0,,
3405,0,,
711,0,,
5663,2,2006-09-01 00:00:00.000,
1958,1,,
3715,1,,
1723,1,2008-07-01 00:00:00.000,0.0
4402,1,,
3657,0,,
288,0,,
2988,2,2001-04-01 00:00:00.000,
4212,2,2008-06-01 00:00:00.000,0.0
5078,1,,
5457,2,2007-11-01 00:00:00.000,
2450,1,2008-05-01 00:00:00.000,0.0
3684,1,,
5506,2,2008-03-01 00:00:00.000,0.0
1986,1,2007-11-01 00:00:00.000,0.0
1749,1,2008-04-01 00:00:00.000,0.0
3108,2,,
5275,0,,
3186,2,2008-08-01 00:00:00.000,0.0
5344,0,,
3021,1,2008-03-01 00:00:00.000,0.0
503,2,2008-04-01 00:00:00.000,1.0
2875,2,,
6109,0,,
6070,2,,
5228,1,2008-04-01 00:00:00.000,1.0
150,0,,
3711,1,,
1542,0,,
1641,0,,
991,0,,
2090,1,,
4390,2,,
1439,1,,
1832,1,2008-05-01 00:00:00.000,0.0
4225,1,2008-03-01 00:00:00.000,1.0
1168,2,2007-10-01 00:00:00.000,1.0
909,1,2008-08-01 00:00:00.000,0.0
1736,1,2008-07-01 00:00:00.000,0.0
157,1,2008-06-01 00:00:00.000,0.0
274,1,2008-07-01 00:00:00.000,1.0
5536,0,,
3297,1,2008-08-01 00:00:00.000,0.0
4155,2,2008-01-01 00:00:00.000,0.0
378,1,,
1079,1,2007-12-01 00:00:00.000,0.0
5092,0,,
3478,2,2007-07-01 00:00:00.000,
4203,1,2008-08-01 00:00:00.000,0.0
1666,0,,
355,1,2007-10-01 00:00:00.000,0.0
1167,2,2007-10-01 00:00:00.000,
3597,2,2007-09-01 00:00:00.000,0.0
119,0,,
4583,2,,
4238,1,2008-07-01 00:00:00.000,0.0
3851,2,2007-12-01 00:00:00.000,1.0
1006,0,,
4745,0,,
220,0,,
5563,2,2007-10-01 00:00:00.000,0.0
2375,2,2005-10-01 00:00:00.000,
6131,2,2007-11-01 00:00:00.000,0.0
5947,0,,
3487,2,,
1001,2,2007-11-01 00:00:00.000,0.0
6059,0,,
2479,0,2007-10-01 00:00:00.000,
5424,2,,
1070,2,2007-09-01 00:00:00.000,1.0
5528,1,2008-07-01 00:00:00.000,0.0
1814,2,2006-01-01 00:00:00.000,1.0
3813,1,2008-08-01 00:00:00.000,
924,2,2008-07-01 00:00:00.000,0.0
797,0,,
3500,0,,
3152,0,,
2194,0,,
2437,0,,
2894,0,,
691,1,,
4881,2,2008-07-01 00:00:00.000,0.0
726,2,2007-09-01 00:00:00.000,1.0
2631,2,2007-09-01 00:00:00.000,0.0
4824,1,2007-05-01 00:00:00.000,
4129,2,2008-04-01 00:00:00.000,
1403,2,2008-01-01 00:00:00.000,0.0
3462,1,2008-06-01 00:00:00.000,1.0
707,2,,
5445,1,2008-05-01 00:00:00.000,1.0
4171,0,,
3134,2,2008-06-01 00:00:00.000,1.0
993,0,,
6035,2,2008-08-01 00:00:00.000,0.0
5517,2,2008-03-01 00:00:00.000,0.0
2726,1,2008-03-01 00:00:00.000,0.0
304,2,2007-12-01 00:00:00.000,0.0
4992,0,,
3632,1,2008-06-01 00:00:00.000,0.0
2911,0,,
3022,0,,
2356,2,2008-07-01 00:00:00.000,0.0
3593,0,,
2654,2,2008-05-01 00:00:00.000,1.0
2864,1,2008-05-01 00:00:00.000,1.0
2469,2,2007-09-01 00:00:00.000,0.0
1364,2,2008-06-01 00:00:00.000,1.0
3611,2,2008-08-01 00:00:00.000,0.0
1106,0,,
1560,0,,
5645,0,,
1493,2,,
2615,0,,
1500,0,,
1771,0,,
6105,2,2008-08-01 00:00:00.000,0.0
4512,2,2007-10-01 00:00:00.000,0.0
1434,1,2008-03-01 00:00:00.000,0.0
961,0,,
1724,0,,
5727,0,,
1044,0,,
1652,1,,
2017,2,2007-11-01 00:00:00.000,0.0
1334,2,2008-08-01 00:00:00.000,0.0
984,2,,
1880,2,2007-10-01 00:00:00.000,1.0
6098,1,2008-08-01 00:00:00.000,0.0
4841,1,,
890,1,2008-03-01 00:00:00.000,0.0
4628,1,2008-03-01 00:00:00.000,0.0
4184,0,,
1598,2,2008-07-01 00:00:00.000,1.0
4276,1,2007-12-01 00:00:00.000,0.0
5950,2,,
4895,0,,
5940,1,2008-08-01 00:00:00.000,1.0
3741,2,,
2863,1,2008-07-01 00:00:00.000,1.0
2307,1,2007-12-01 00:00:00.000,0.0
4542,1,2008-05-01 00:00:00.000,0.0
356,2,2008-02-01 00:00:00.000,0.0
3949,2,2008-02-01 00:00:00.000,1.0
249,0,,
387,0,,
3126,1,2008-04-01 00:00:00.000,0.0
6006,1,2008-04-01 00:00:00.000,1.0
1422,1,,
5281,2,2008-02-01 00:00:00.000,0.0
6072,0,,
1548,0,,
1248,1,2007-12-01 00:00:00.000,0.0
4134,2,2008-06-01 00:00:00.000,0.0
4256,1,2007-10-01 00:00:00.000,1.0
5152,0,,
3012,2,2005-03-01 00:00:00.000,
2414,0,,
1304,1,2008-05-01 00:00:00.000,0.0
4550,0,,
4494,0,,
346,2,2008-06-01 00:00:00.000,0.0
3796,0,,
5335,1,2008-06-01 00:00:00.000,0.0
3990,1,2008-01-01 00:00:00.000,0.0
6082,0,,
6034,0,,
5983,0,,
5128,0,,
875,0,,
4510,1,2008-08-01 00:00:00.000,1.0
4741,0,,
3331,2,2007-11-01 00:00:00.000,0.0
261,0,,
492,2,2007-10-01 00:00:00.000,0.0
1591,1,,
568,0,,
4917,1,2008-08-01 00:00:00.000,1.0
3223,0,,
1391,1,2008-06-01 00:00:00.000,0.0
2646,1,2008-06-01 00:00:00.000,0.0
804,2,2008-02-01 00:00:00.000,0.0
661,2,,
5189,0,,
5385,1,,
4549,2,2008-04-01 00:00:00.000,1.0
5569,2,,
3010,1,2008-06-01 00:00:00.000,1.0
4173,0,,
4499,1,2008-05-01 00:00:00.000,0.0
2702,2,2006-01-01 00:00:00.000,1.0
2727,1,2008-06-01 00:00:00.000,0.0
1695,2,2008-06-01 00:00:00.000,1.0
4501,2,,
1341,0,,
1446,0,,
37,2,2008-01-01 00:00:00.000,1.0
5246,2,2007-09-01 00:00:00.000,
5039,0,,
2527,0,,
3662,1,2008-01-01 00:00:00.000,1.0
2810,1,2007-11-01 00:00:00.000,0.0
2186,0,,
371,2,,
328,0,,
1140,1,2007-09-01 00:00:00.000,1.0
2960,1,2008-02-01 00:00:00.000,0.0
4293,2,2008-08-01 00:00:00.000,0.0
3403,2,2008-03-01 00:00:00.000,0.0
419,3,,
3943,1,2007-10-01 00:00:00.000,1.0
734,2,2007-10-01 00:00:00.000,0.0
2125,2,2008-03-01 00:00:00.000,0.0
3903,0,,
4703,2,,
2729,0,,
2845,0,,
2427,0,,
2931,1,2008-05-01 00:00:00.000,0.0
2813,1,2008-06-01 00:00:00.000,0.0
2693,0,,
1669,0,,
4782,1,2008-02-01 00:00:00.000,1.0
4321,0,,
2537,2,,
391,1,2004-02-01 00:00:00.000,
529,1,2008-06-01 00:00:00.000,0.0
1718,1,2007-09-01 00:00:00.000,0.0
2767,1,2007-09-01 00:00:00.000,1.0
4199,2,2008-01-01 00:00:00.000,0.0
1964,0,,
5980,0,,
4270,2,2008-06-01 00:00:00.000,
1094,2,2008-03-01 00:00:00.000,0.0
1491,0,,
4325,0,,
3889,0,,
3047,1,2007-11-01 00:00:00.000,0.0
4206,0,,
1694,2,2008-04-01 00:00:00.000,1.0
2157,1,2007-10-01 00:00:00.000,1.0
3682,1,2007-11-01 00:00:00.000,1.0
2912,0,,
4707,1,2008-06-01 00:00:00.000,0.0
2955,0,,
2585,0,,
1087,2,,
3533,1,,
420,0,,
5824,0,,
978,2,2007-09-01 00:00:00.000,0.0
1819,1,2008-08-01 00:00:00.000,1.0
72,1,2009-01-01 00:00:00.000,
5779,0,,
2339,1,2008-06-01 00:00:00.000,0.0
285,0,,
4818,0,,
6101,1,2008-03-01 00:00:00.000,0.0
4161,1,2008-07-01 00:00:00.000,0.0
2497,2,2007-09-01 00:00:00.000,0.0
3282,0,,
1348,0,,
4489,0,,
2535,0,,
3392,2,,
2164,0,,
2371,0,,
4853,1,2007-11-01 00:00:00.000,1.0
1447,2,2007-11-01 00:00:00.000,0.0
2512,2,2008-01-01 00:00:00.000,1.0
3317,0,,
705,1,2008-01-01 00:00:00.000,0.0
101,2,2007-12-01 00:00:00.000,0.0
2452,2,,
3644,2,2008-01-01 00:00:00.000,0.0
4689,2,2007-10-01 00:00:00.000,0.0
4585,2,2008-06-01 00:00:00.000,
1244,0,,
1732,0,,
514,1,,
5677,2,2008-02-01 00:00:00.000,0.0
2478,2,2008-03-01 00:00:00.000,0.0
4146,0,,
5382,1,2007-10-01 00:00:00.000,0.0
733,2,,
2977,0,,
50,0,,
5559,1,2008-04-01 00:00:00.000,
3863,0,,
3702,1,,
141,1,2008-01-01 00:00:00.000,0.0
2744,0,,
2979,1,2007-10-01 00:00:00.000,0.0
4141,1,2007-11-01 00:00:00.000,1.0
4287,1,2008-01-01 00:00:00.000,1.0
2884,2,2007-11-01 00:00:00.000,1.0
5005,2,2007-09-01 00:00:00.000,0.0
3552,2,2007-11-01 00:00:00.000,1.0
5831,0,,
3165,2,2008-01-01 00:00:00.000,0.0
273,2,,
2169,2,2008-03-01 00:00:00.000,0.0
739,0,,
